f1,f2,f3,f4,f5,label
0.033427,0.366752,0.237070,0.447273,0.072376,3.000000
0.954132,0.223255,0.922308,0.425893,0.985524,13.000000
0.554058,0.930833,0.005349,0.748239,0.903051,23.000000
0.139721,0.096126,0.424573,0.933679,0.542387,22.000000
0.527456,0.141126,0.000790,0.810140,0.087575,7.000000
0.633850,0.914616,0.208652,0.665273,0.078699,15.000000
0.603755,0.163932,0.735954,0.301231,0.463391,12.000000
0.599431,0.171273,0.741638,0.302640,0.662372,13.000000
0.158283,0.688118,0.128188,0.425356,0.247206,8.000000
0.748375,0.262035,0.881717,0.891820,0.196441,5.000000
0.613846,0.087718,0.391537,0.713322,0.659423,4.000000
0.624701,0.282541,0.378025,0.102946,0.719023,4.000000
0.503889,0.708766,0.248944,0.324438,0.334215,15.000000
0.025742,0.341048,0.803305,0.897298,0.518218,22.000000
0.455502,0.030825,0.879204,0.013010,0.944750,13.000000
0.489216,0.341934,0.924218,0.024391,0.581425,12.000000
0.548933,0.219320,0.428887,0.652264,0.727131,4.000000
0.000717,0.936853,0.164525,0.233580,0.263473,2.000000
0.037820,0.123052,0.986350,0.315217,0.115301,21.000000
0.106991,0.719460,0.854569,0.256952,0.020910,2.000000
0.223090,0.056516,0.103395,0.431508,0.229918,3.000000
0.515946,0.253494,0.940537,0.905944,0.566806,22.000000
0.354424,0.381147,0.411852,0.727579,0.451639,3.000000
0.856730,0.944095,0.335946,0.560694,0.095057,15.000000
0.200469,0.413466,0.206203,0.876560,0.158286,8.000000
0.455661,0.605699,0.691864,0.383069,0.869099,18.000000
0.568319,0.439508,0.067241,0.464689,0.820736,14.000000
0.614541,0.832162,0.494012,0.118462,0.013640,24.000000
0.303220,0.697990,0.790260,0.295753,0.495654,25.000000
0.421119,0.410523,0.231349,0.136371,0.196689,19.000000
0.055332,0.198131,0.009201,0.627258,0.316375,8.000000
0.973145,0.193717,0.345829,0.357841,0.008451,5.000000
0.839208,0.031994,0.940180,0.892074,0.535522,22.000000
0.543596,0.653778,0.387050,0.647222,0.044768,9.000000
0.054048,0.457230,0.549622,0.887818,0.104661,3.000000
0.822648,0.210047,0.394084,0.316602,0.400155,4.000000
0.150495,0.503570,0.801643,0.441534,0.490614,18.000000
0.848768,0.706058,0.490454,0.257696,0.884927,16.000000
0.577020,0.221148,0.269120,0.803133,0.044146,5.000000
0.992092,0.130352,0.796069,0.394775,0.492216,9.000000
0.880651,0.412911,0.537494,0.049300,0.002347,16.000000
0.244800,0.680583,0.121265,0.113762,0.410961,19.000000
0.647837,0.712072,0.178451,0.079588,0.940397,16.000000
0.260666,0.853346,0.863491,0.772523,0.168834,0.000000
0.821801,0.769251,0.596723,0.337202,0.262509,24.000000
0.121889,0.509757,0.585261,0.359339,0.475359,3.000000
0.363514,0.641006,0.901259,0.163920,0.381409,25.000000
0.140869,0.624944,0.728871,0.931913,0.278872,17.000000
0.950211,0.063263,0.603014,0.057133,0.893774,13.000000
0.529809,0.669348,0.831574,0.150311,0.038592,21.000000
0.878881,0.314933,0.128979,0.468461,0.598306,7.000000
0.030971,0.274896,0.032800,0.420335,0.895100,20.000000
0.982652,0.637048,0.161638,0.905849,0.516248,23.000000
0.153749,0.921727,0.757469,0.731705,0.709181,18.000000
0.200340,0.211007,0.688293,0.219723,0.438672,12.000000
0.782002,0.783953,0.453262,0.792190,0.838622,23.000000
0.654776,0.228426,0.274012,0.314841,0.116804,9.000000
0.273160,0.209519,0.455329,0.908438,0.104480,3.000000
0.720268,0.687283,0.095754,0.922572,0.568472,23.000000
0.363726,0.756539,0.257365,0.693510,0.039711,8.000000
0.839408,0.448171,0.636693,0.221238,0.677074,16.000000
0.772240,0.473213,0.617727,0.456326,0.894091,13.000000
0.497869,0.841809,0.801352,0.410505,0.230084,0.000000
0.406082,0.826217,0.227633,0.524436,0.806097,20.000000
0.353477,0.642210,0.245632,0.109279,0.794384,20.000000
0.098969,0.271381,0.855109,0.346469,0.973045,1.000000
0.979734,0.268276,0.040978,0.705063,0.450987,7.000000
0.100753,0.707523,0.031175,0.870197,0.138653,8.000000
0.127312,0.175672,0.960266,0.693169,0.801372,1.000000
0.397635,0.336313,0.234484,0.480648,0.551829,4.000000
0.631775,0.257119,0.948654,0.169758,0.965653,13.000000
0.014856,0.481126,0.333368,0.449123,0.570665,20.000000
0.435589,0.414847,0.732723,0.685876,0.833271,22.000000
0.249959,0.609529,0.585195,0.369738,0.486058,3.000000
0.313782,0.141844,0.213801,0.105514,0.683070,4.000000
0.660727,0.950606,0.729678,0.052046,0.884245,25.000000
0.862675,0.443320,0.585863,0.976078,0.532304,10.000000
0.905322,0.083039,0.191052,0.440755,0.584757,4.000000
0.816228,0.988262,0.388851,0.047416,0.801172,24.000000
0.604381,0.198543,0.494828,0.742310,0.770412,6.000000
0.499618,0.305215,0.973743,0.663363,0.408238,22.000000
0.280463,0.731103,0.242183,0.171710,0.529834,19.000000
0.289987,0.628905,0.117939,0.654941,0.283297,8.000000
0.000243,0.126936,0.933615,0.867355,0.233609,22.000000
0.778372,0.608572,0.970905,0.373606,0.681461,25.000000
0.063536,0.396247,0.963818,0.538981,0.287880,12.000000
0.120271,0.703528,0.644856,0.373939,0.950941,18.000000
0.022203,0.303724,0.921069,0.320935,0.252253,21.000000
0.534220,0.823802,0.103147,0.943021,0.795073,23.000000
0.181250,0.712008,0.384959,0.402295,0.783290,20.000000
0.962785,0.126656,0.420630,0.480942,0.376312,4.000000
0.363189,0.052269,0.685539,0.436214,0.194794,12.000000
0.816034,0.802561,0.486392,0.298451,0.638093,16.000000
0.288152,0.236008,0.730515,0.040325,0.094768,21.000000
0.006788,0.152943,0.068990,0.995802,0.288810,8.000000
0.149268,0.240996,0.936126,0.520160,0.364818,12.000000
0.873391,0.394990,0.335009,0.207283,0.377797,16.000000
0.316684,0.677304,0.289583,0.577200,0.065892,15.000000
0.191289,0.407405,0.936949,0.377252,0.664074,18.000000
0.255087,0.127034,0.058537,0.305413,0.157661,4.000000
0.174010,0.760759,0.015838,0.557810,0.379461,8.000000
0.506550,0.562830,0.313368,0.295109,0.733402,4.000000
0.871277,0.192582,0.097619,0.897796,0.349895,7.000000
0.551317,0.359543,0.125802,0.589332,0.525141,7.000000
0.202994,0.451869,0.796948,0.590426,0.096917,21.000000
0.548021,0.702738,0.792703,0.629118,0.152658,0.000000
0.710173,0.677342,0.024427,0.411748,0.332950,15.000000
0.669412,0.216136,0.590872,0.913206,0.797802,22.000000
0.921458,0.978506,0.010670,0.622741,0.412839,23.000000
0.859854,0.251815,0.981029,0.613708,0.793537,22.000000
0.085600,0.183458,0.758404,0.021987,0.816878,13.000000
0.013949,0.657119,0.365094,0.611495,0.696031,20.000000
0.342475,0.107962,0.069646,0.588936,0.520655,4.000000
0.742201,0.509736,0.422446,0.398087,0.026447,9.000000
0.335557,0.976020,0.873556,0.329378,0.587795,25.000000
0.847297,0.441274,0.017958,0.074510,0.510393,16.000000
0.969439,0.693210,0.070916,0.189361,0.771323,16.000000
0.841440,0.617695,0.644423,0.028337,0.828530,25.000000
0.788275,0.259035,0.708677,0.214855,0.040330,5.000000
0.201137,0.178629,0.337748,0.418449,0.508539,3.000000
0.476754,0.270675,0.029171,0.605102,0.395745,7.000000
0.298672,0.866941,0.746743,0.857766,0.494983,17.000000
0.130931,0.696221,0.206074,0.441230,0.065001,3.000000
0.825308,0.125941,0.903098,0.864231,0.464583,22.000000
0.744368,0.619445,0.803076,0.431805,0.785808,10.000000
0.462457,0.940966,0.486372,0.462619,0.785072,18.000000
0.821578,0.554489,0.179798,0.467758,0.968073,14.000000
0.752986,0.811163,0.032825,0.467859,0.646621,23.000000
0.830033,0.049274,0.852439,0.548401,0.197314,5.000000
0.317255,0.281930,0.530859,0.051686,0.158536,19.000000
0.812693,0.132604,0.233396,0.453371,0.517121,4.000000
0.763610,0.447332,0.789865,0.618346,0.113100,9.000000
0.156331,0.437034,0.396889,0.743544,0.580737,17.000000
0.388133,0.170760,0.226837,0.575501,0.423439,4.000000
0.514928,0.170677,0.662906,0.852539,0.257940,9.000000
0.491514,0.975527,0.333242,0.595046,0.090196,0.000000
0.606015,0.089632,0.959235,0.715663,0.788160,22.000000
0.704104,0.589729,0.449913,0.858373,0.956836,23.000000
0.499036,0.931535,0.583333,0.538384,0.454483,0.000000
0.209288,0.003720,0.241506,0.509723,0.379960,3.000000
0.448485,0.980648,0.350272,0.452183,0.133516,0.000000
0.047958,0.775410,0.570683,0.760705,0.149863,0.000000
0.571829,0.253642,0.228062,0.011526,0.130341,19.000000
0.309268,0.116879,0.985858,0.308633,0.130324,12.000000
0.199082,0.587703,0.064044,0.862434,0.961500,20.000000
0.246747,0.450095,0.022134,0.640710,0.413926,8.000000
0.270058,0.206837,0.654023,0.416217,0.179659,3.000000
0.689109,0.565072,0.858672,0.117476,0.785667,25.000000
0.673517,0.115011,0.694821,0.441547,0.944985,13.000000
0.141611,0.642833,0.381980,0.956815,0.329975,17.000000
0.962186,0.901486,0.270383,0.803542,0.995604,23.000000
0.252663,0.436777,0.520181,0.294931,0.015265,21.000000
0.220129,0.281937,0.443600,0.171102,0.873254,13.000000
0.704911,0.085200,0.650092,0.653656,0.956221,22.000000
0.003021,0.247932,0.927791,0.932134,0.720586,22.000000
0.765763,0.091483,0.513876,0.231583,0.181218,9.000000
0.810303,0.135038,0.468652,0.938578,0.185832,5.000000
0.977993,0.994288,0.555617,0.170143,0.316105,24.000000
0.424493,0.309324,0.280636,0.972230,0.153365,8.000000
0.733328,0.000410,0.596183,0.915943,0.287934,5.000000
0.185526,0.651680,0.712601,0.688031,0.319317,17.000000
0.252202,0.955919,0.923300,0.457317,0.846194,18.000000
0.452323,0.424389,0.156763,0.426406,0.537417,4.000000
0.022504,0.444113,0.781356,0.680046,0.635157,18.000000
0.909555,0.018032,0.557048,0.787349,0.541335,7.000000
0.323896,0.136251,0.887563,0.470762,0.878115,1.000000
0.585852,0.674192,0.804261,0.659156,0.398055,17.000000
0.513633,0.803046,0.373650,0.388121,0.095690,15.000000
0.914584,0.091036,0.648209,0.413194,0.405619,9.000000
0.679552,0.067094,0.593706,0.772032,0.828213,22.000000
0.170530,0.897419,0.656146,0.881855,0.485281,17.000000
0.542033,0.919038,0.899910,0.448161,0.274413,0.000000
0.393170,0.387764,0.286867,0.268580,0.861063,20.000000
0.069862,0.677611,0.172820,0.344506,0.061543,3.000000
0.269974,0.768421,0.885015,0.221527,0.463548,25.000000
0.470324,0.873575,0.762799,0.513077,0.670747,18.000000
0.847355,0.009539,0.402890,0.907243,0.740313,14.000000
0.542841,0.529645,0.347770,0.520521,0.655383,4.000000
0.418363,0.714153,0.861232,0.154685,0.451547,25.000000
0.408020,0.687465,0.249867,0.640251,0.877489,20.000000
0.418132,0.911016,0.993164,0.106092,0.233053,25.000000
0.950380,0.958328,0.097707,0.014999,0.161100,24.000000
0.996013,0.180000,0.502548,0.848418,0.020402,5.000000
0.604489,0.277025,0.862335,0.283461,0.686756,13.000000
0.674220,0.221494,0.034799,0.409250,0.289193,4.000000
0.808978,0.800364,0.457024,0.606512,0.604260,23.000000
0.827158,0.425002,0.275447,0.265035,0.536192,16.000000
0.449148,0.440121,0.091137,0.718604,0.213737,8.000000
0.196954,0.412758,0.227778,0.583858,0.371463,3.000000
0.448912,0.537169,0.203536,0.155752,0.880422,20.000000
0.433724,0.412094,0.035612,0.497976,0.554170,4.000000
0.558841,0.707031,0.177482,0.252223,0.810730,20.000000
0.947171,0.135933,0.497650,0.214176,0.060073,5.000000
0.325503,0.143688,0.709933,0.533725,0.143834,12.000000
0.009242,0.808157,0.176194,0.606217,0.336922,8.000000
0.585486,0.315654,0.086940,0.222950,0.188059,4.000000
0.428019,0.658284,0.263806,0.012070,0.518937,19.000000
0.605759,0.962870,0.589471,0.471173,0.573402,0.000000
0.927901,0.828378,0.322979,0.237254,0.262634,24.000000
0.504421,0.744049,0.503219,0.067796,0.723581,25.000000
0.805970,0.289498,0.664126,0.426592,0.889119,13.000000
0.845226,0.525432,0.691506,0.883350,0.495717,10.000000
0.313251,0.753666,0.220066,0.388531,0.865727,20.000000
0.724422,0.403811,0.214745,0.355968,0.284104,4.000000
0.176089,0.743333,0.252070,0.454167,0.385859,3.000000
0.982077,0.391092,0.079982,0.089826,0.590754,11.000000
0.599364,0.418759,0.431844,0.053933,0.516547,16.000000
0.504739,0.149549,0.103839,0.123572,0.101028,4.000000
0.609708,0.196483,0.251430,0.173572,0.957835,4.000000
0.854617,0.230495,0.327566,0.209893,0.491876,4.000000
0.019611,0.671368,0.523158,0.898639,0.164393,17.000000
0.804109,0.791961,0.127181,0.398559,0.170153,15.000000
0.254721,0.263246,0.556236,0.411411,0.947733,1.000000
0.126370,0.973692,0.230639,0.772874,0.338970,8.000000
0.143081,0.857889,0.308861,0.658855,0.566444,20.000000
0.471756,0.495819,0.732238,0.087773,0.668181,25.000000
0.895812,0.057788,0.140653,0.716632,0.437282,7.000000
0.403549,0.136967,0.506770,0.126545,0.476620,4.000000
0.763615,0.258264,0.480786,0.992016,0.686650,14.000000
0.841357,0.414848,0.767861,0.040509,0.122911,19.000000
0.203071,0.401952,0.845745,0.346266,0.654621,18.000000
0.709314,0.586182,0.357242,0.577053,0.342266,9.000000
0.083874,0.992804,0.127182,0.072348,0.878531,20.000000
0.301835,0.650297,0.329006,0.391454,0.262113,3.000000
0.343044,0.410700,0.720416,0.511536,0.943565,18.000000
0.041880,0.503068,0.584225,0.920197,0.049159,17.000000
0.573500,0.853630,0.241928,0.876292,0.019043,15.000000
0.732455,0.933113,0.657198,0.439029,0.044881,0.000000
0.920114,0.470296,0.028997,0.689821,0.481837,7.000000
0.124345,0.214272,0.064491,0.574294,0.622029,8.000000
0.505742,0.817102,0.861009,0.615624,0.012756,0.000000
0.695230,0.417999,0.565557,0.649081,0.350237,9.000000
0.917099,0.133975,0.671512,0.004360,0.924651,13.000000
0.112504,0.094884,0.333008,0.373566,0.214300,3.000000
0.585122,0.442914,0.034176,0.319652,0.810433,4.000000
0.689702,0.724871,0.698117,0.310973,0.099664,19.000000
0.272467,0.831785,0.980471,0.493847,0.009700,0.000000
0.140045,0.322081,0.578585,0.075094,0.943357,13.000000
0.365084,0.912584,0.780522,0.755437,0.606720,17.000000
0.626784,0.638003,0.628721,0.553728,0.986414,18.000000
0.732291,0.776946,0.872463,0.215640,0.083804,25.000000
0.482894,0.514081,0.829182,0.443784,0.570853,12.000000
0.527071,0.038203,0.615215,0.828043,0.157501,5.000000
0.594332,0.593611,0.164185,0.123464,0.980052,20.000000
0.393719,0.227422,0.171325,0.667602,0.609445,4.000000
0.643552,0.088006,0.893535,0.389266,0.313369,12.000000
0.462361,0.390066,0.863577,0.929261,0.303453,22.000000
0.863936,0.781523,0.930808,0.245750,0.576959,25.000000
0.274545,0.824094,0.005324,0.564819,0.339203,8.000000
0.322684,0.644906,0.851484,0.609195,0.853173,18.000000
0.264597,0.519502,0.450537,0.011645,0.556812,19.000000
0.661524,0.591914,0.736280,0.571340,0.066750,9.000000
0.116446,0.596475,0.274979,0.079645,0.429603,19.000000
0.554323,0.328746,0.720434,0.643771,0.332818,9.000000
0.754873,0.648695,0.637445,0.553428,0.011390,9.000000
0.696507,0.376042,0.942610,0.817985,0.587694,22.000000
0.252182,0.203717,0.340385,0.476568,0.296066,3.000000
0.514929,0.165370,0.977713,0.107925,0.931944,13.000000
0.913578,0.525360,0.724910,0.436048,0.630035,10.000000
0.340576,0.301159,0.578230,0.498130,0.579536,3.000000
0.286661,0.366958,0.083898,0.052276,0.253457,19.000000
0.074247,0.103775,0.812928,0.038874,0.658943,13.000000
0.272558,0.871546,0.484992,0.305576,0.517639,18.000000
0.381958,0.564301,0.114533,0.996991,0.425556,8.000000
0.348231,0.710210,0.363899,0.833274,0.454271,17.000000
0.719558,0.107453,0.846119,0.735718,0.211717,5.000000
0.145286,0.316292,0.976071,0.256832,0.456127,12.000000
0.030020,0.397228,0.571320,0.953125,0.516736,17.000000
0.819107,0.547128,0.040785,0.315008,0.575550,7.000000
0.950594,0.859130,0.228356,0.220110,0.201173,24.000000
0.922499,0.852666,0.774883,0.392735,0.504381,10.000000
0.464332,0.253398,0.505028,0.030497,0.131810,19.000000
0.886590,0.751680,0.422868,0.517150,0.369999,24.000000
0.740780,0.784187,0.763285,0.722612,0.204504,0.000000
0.337970,0.469845,0.330793,0.754940,0.329354,8.000000
0.138232,0.399040,0.979914,0.225881,0.612159,12.000000
0.432973,0.071025,0.487877,0.702164,0.513220,4.000000
0.872106,0.288937,0.086249,0.936566,0.378196,7.000000
0.576406,0.792003,0.324314,0.716165,0.135419,15.000000
0.291294,0.144711,0.811231,0.222649,0.717404,13.000000
0.943298,0.527772,0.540029,0.461034,0.325890,9.000000
0.475655,0.602808,0.985992,0.937765,0.862153,22.000000
0.889131,0.467849,0.657444,0.895067,0.392951,10.000000
0.961762,0.415786,0.601083,0.709805,0.950592,10.000000
0.244616,0.746131,0.520816,0.268557,0.776607,18.000000
0.552222,0.660974,0.322901,0.481274,0.617354,4.000000
0.404911,0.198373,0.961640,0.511468,0.733920,1.000000
0.411047,0.355132,0.407164,0.409197,0.544180,4.000000
0.543470,0.497154,0.134786,0.496075,0.169104,15.000000
0.126136,0.932646,0.604950,0.659490,0.401794,17.000000
0.908981,0.637930,0.769170,0.368562,0.960012,10.000000
0.820461,0.853948,0.172194,0.270963,0.285627,24.000000
0.270909,0.855408,0.031885,0.076100,0.273915,15.000000
0.199873,0.231860,0.797943,0.563127,0.005771,21.000000
0.429323,0.407885,0.113945,0.676142,0.702097,14.000000
0.720893,0.728471,0.000053,0.953921,0.814209,23.000000
0.903982,0.015643,0.933859,0.809789,0.837219,22.000000
0.093287,0.738778,0.959917,0.678547,0.570561,18.000000
0.945630,0.442937,0.599294,0.476338,0.932846,13.000000
0.076085,0.501120,0.686952,0.791907,0.583019,17.000000
0.908918,0.941991,0.064319,0.402371,0.023459,15.000000
0.329417,0.536868,0.910795,0.846554,0.127500,17.000000
0.093030,0.589267,0.532118,0.266378,0.899453,20.000000
0.927366,0.402611,0.890303,0.383949,0.736817,13.000000
0.475942,0.122583,0.927934,0.454097,0.734487,1.000000
0.367174,0.018881,0.100530,0.496219,0.689964,4.000000
0.334735,0.695488,0.698636,0.703936,0.492522,17.000000
0.914886,0.489197,0.450265,0.199381,0.307655,16.000000
0.042334,0.633535,0.248536,0.304155,0.770815,20.000000
0.327221,0.242196,0.169058,0.774858,0.129706,8.000000
0.453754,0.506930,0.687390,0.633283,0.810721,18.000000
0.044751,0.296441,0.280134,0.146017,0.289178,3.000000
0.309765,0.521884,0.663704,0.381101,0.719470,18.000000
0.336165,0.290284,0.541188,0.023716,0.079789,19.000000
0.417970,0.942913,0.721512,0.088127,0.846318,25.000000
0.732301,0.610947,0.820293,0.404110,0.221501,9.000000
0.512023,0.548842,0.538326,0.565074,0.948705,18.000000
0.902246,0.875717,0.801417,0.943428,0.098495,10.000000
0.265123,0.495056,0.846534,0.505166,0.748035,18.000000
0.138960,0.252414,0.731776,0.164734,0.351356,12.000000
0.264866,0.349862,0.708324,0.367847,0.555263,12.000000
0.099932,0.805018,0.369889,0.648534,0.725390,20.000000
0.209661,0.884675,0.616224,0.428725,0.182335,0.000000
0.942301,0.755068,0.208025,0.337711,0.809674,16.000000
0.695678,0.765784,0.441201,0.716476,0.386494,23.000000
0.211263,0.632677,0.976014,0.310601,0.460970,25.000000
0.674001,0.541506,0.843428,0.761743,0.058297,9.000000
0.998421,0.752402,0.863903,0.651198,0.856285,10.000000
0.112383,0.347738,0.876421,0.201655,0.078242,21.000000
0.788119,0.835486,0.162652,0.854346,0.686768,23.000000
0.520083,0.830250,0.419249,0.193994,0.284853,24.000000
0.505164,0.531331,0.805581,0.791353,0.581367,17.000000
0.780785,0.191773,0.050065,0.873634,0.075554,7.000000
0.246688,0.695319,0.409448,0.876314,0.297980,17.000000
0.011871,0.300656,0.578075,0.375938,0.534873,3.000000
0.876598,0.912485,0.265974,0.462140,0.549144,23.000000
0.949112,0.998617,0.235407,0.726980,0.378031,23.000000
0.008108,0.009253,0.460566,0.488335,0.022570,3.000000
0.686927,0.294003,0.559893,0.300919,0.167134,9.000000
0.407174,0.232273,0.534801,0.198829,0.508406,4.000000
0.157379,0.670975,0.753938,0.110394,0.467802,25.000000
0.070872,0.598182,0.264404,0.527624,0.517461,20.000000
0.924354,0.549083,0.582998,0.401653,0.949080,13.000000
0.777186,0.285405,0.844210,0.432396,0.828667,13.000000
0.822888,0.188870,0.701141,0.290643,0.297493,9.000000
0.296348,0.725568,0.229826,0.000906,0.715237,20.000000
0.171185,0.104482,0.237516,0.379901,0.475906,3.000000
0.044570,0.970573,0.716063,0.323194,0.318697,2.000000
0.448543,0.626245,0.146373,0.188930,0.859435,20.000000
0.256255,0.380195,0.871272,0.663148,0.341712,12.000000
0.683700,0.019683,0.735643,0.487016,0.813182,13.000000
0.954638,0.925789,0.909265,0.512170,0.360142,10.000000
0.465035,0.689896,0.883998,0.206986,0.918193,25.000000
0.815180,0.978856,0.880252,0.279937,0.105956,0.000000
0.112241,0.291223,0.614184,0.804320,0.899250,1.000000
0.623753,0.005631,0.186317,0.099726,0.363324,11.000000
0.501351,0.043397,0.348478,0.179180,0.647070,4.000000
0.464272,0.495318,0.427692,0.956020,0.214735,17.000000
0.516664,0.736017,0.556844,0.929021,0.377968,17.000000
